method,formula_group,n_structures,pair_count,pairwise_order_accuracy,pairwise_tie_rate,top1_correct,spearman_rho,near_degenerate_pair_count,near_degenerate_pair_accuracy,near_degenerate_tie_rate,true_energy_range_mev_atom,pred_energy_range_mev_atom
element_reference_seed20260528,HgO,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.898971249998994,0.2171198527016749
element_reference_seed20260528,MgGa3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,8.694764999999599,12.694835662841804
element_reference_seed20260528,H2O,2,1,1.0,0.0,True,1.0,1,1.0,0.0,19.376071944444465,65.078417460124
element_reference_seed20260528,ZrO2,2,1,1.0,0.0,True,1.0,0,,,101.69754527777776,52.02187432183081
element_reference_seed20260528,SmCu,2,1,1.0,0.0,True,1.0,0,,,31.348156250000898,29.72269058227539
element_reference_seed20260528,Sb2(SO4)3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,16.257833823529523,6.121018353629992
element_reference_seed20260528,CaSeO3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,21.82594500000068,10.27984619140554
element_reference_seed20260528,MoSe2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,3.273344999998984,0.321070353189623
element_reference_seed20260528,Si,2,1,1.0,0.0,True,1.0,0,,,271.3745380882349,152.18886207131814
element_reference_seed20260528,Y2O3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,16.45081325000053,10.599772135416076
element_reference_seed20260528,MgAl2O4,2,1,1.0,0.0,True,1.0,0,,,26.36839607142916,33.655802408854015
element_reference_seed20260528,YZn2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,10.497333333333303,9.902318318684989
element_reference_seed20260528,Mg3Cd,2,1,1.0,0.0,True,1.0,0,,,29.527124374999,33.3695411682127
element_reference_seed20260528,HPd,2,1,1.0,0.0,True,1.0,0,,,33.0716674999998,17.077445983886697
element_reference_seed20260528,H2,2,1,1.0,0.0,True,1.0,0,,,2323.3008050000003,2267.467737197876
element_reference_seed20260528,GeS,2,1,1.0,0.0,True,1.0,0,,,76.1541225000002,44.24715042114258
element_reference_seed20260528,PbS,2,1,1.0,0.0,True,1.0,1,1.0,0.0,18.607549999998696,5.2361488342276274
element_reference_seed20260528,MgCl2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.7988666666660649,2.6798248291020066
element_reference_seed20260528,Hg,2,1,1.0,0.0,True,1.0,1,1.0,0.0,14.022153333331302,20.6649998823802
element_reference_seed20260528,MnP2O7,2,1,1.0,0.0,True,1.0,1,1.0,0.0,9.936939499999298,6.050872802734197
element_reference_seed20260528,RbFeF4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,10.466324166666483,8.530616760253462
element_reference_seed20260528,TaSe2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,12.397449166665186,8.400599161783928
element_reference_seed20260528,LiAg3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.4936487500017961,1.4665126800536972
affine_energy_composition_seed20260528,Li,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,1.6723733333336002,0.4552686724253185
affine_energy_composition_seed20260528,SiC,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0411808455869078,0.6033128235349849
affine_energy_composition_seed20260528,CaC2,2,1,0.0,0.0,False,-1.0,0,,,56.4965891666666,3.6583085458535
affine_energy_composition_seed20260528,S,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.7549356746044018,1.0501496762787
affine_energy_composition_seed20260528,VOF,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,3.711196666666528,3.889606418576719
affine_energy_composition_seed20260528,Li2TlAg,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,8.540689999996687,12.623160615518769
affine_energy_composition_seed20260528,Ag2S,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,13.318166666664396,3.0135261198341032
affine_energy_composition_seed20260528,Na2Ti2O5,2,1,0.0,0.0,False,-1.0,0,,,26.35177638888786,7.541789267344168
affine_energy_composition_seed20260528,NaFeF3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.4148375000001536,8.967006625191676
affine_energy_composition_seed20260528,Pr2(MoO4)3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,15.452913823528649,20.596507106363404
affine_energy_composition_seed20260528,Ca3SiO,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.7115155000008144,0.9330492816399528
affine_energy_composition_seed20260528,Ba2SrI6,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,18.66168666666801,4.938156774926483
affine_energy_composition_seed20260528,MgSeO4,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,1.8405120833335784,2.2115878789230603
affine_energy_composition_seed20260528,MnF2,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.2185575000006601,5.042293625386662
affine_energy_composition_seed20260528,PaBi3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0959337500034962,14.0770103264707
affine_energy_composition_seed20260528,Lu(HO)3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0967582142861189,0.1716402217954993
affine_energy_composition_seed20260528,KAsO3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,10.70900974999911,5.0838638731969255
affine_energy_composition_seed20260528,PbI2,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.8542022222207679,1.2414041990869151
affine_energy_composition_seed20260528,KNO3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,12.02653100000095,9.706145909426311
