epoch,train_loss,train_main_loss,train_risk_loss,train_pos_loss,train_near_loss,train_rank_loss,train_tail_l2_loss,train_moe_load_balance_loss,train_router_anchor_loss,train_risk_branch_anchor_loss,train_dual_reference_gate_prior_loss,train_dual_reference_gate_entropy,train_moe_entropy,train_moe_max_usage,train_primary_masked_fraction,val_mae_mev_atom
172,0.11710668914020061,0.11710668914020061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.57398223876953
173,0.1170483585447073,0.1170483585447073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58784484863281
174,0.11633100546896458,0.11633100546896458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55799102783203
175,0.11702104099094868,0.11702104099094868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.45915222167969
176,0.11667095683515072,0.11667095683515072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.43914031982422
177,0.11682761646807194,0.11682761646807194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.40756225585938
178,0.11633134260773659,0.11633134260773659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.42665100097656
179,0.11724064312875271,0.11724064312875271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.43973541259766
180,0.11659533716738224,0.11659533716738224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.42687225341797
181,0.11699678376317024,0.11699678376317024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.44959259033203
182,0.11610252596437931,0.11610252596437931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.37247467041016
183,0.11516551673412323,0.11516551673412323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.38782501220703
184,0.1163640171289444,0.1163640171289444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.42932891845703
185,0.11611108668148518,0.11611108668148518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.40432739257812
186,0.11634806543588638,0.11634806543588638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.424072265625
187,0.1161425318568945,0.1161425318568945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4363021850586
188,0.11582981422543526,0.11582981422543526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.47380065917969
189,0.11571035161614418,0.11571035161614418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.51227569580078
190,0.1172435563057661,0.1172435563057661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48584747314453
191,0.11551782116293907,0.11551782116293907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.45811462402344
192,0.11741016618907452,0.11741016618907452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.44878387451172
193,0.1154322400689125,0.1154322400689125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4496078491211
194,0.11711891740560532,0.11711891740560532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.45291137695312
195,0.11683985777199268,0.11683985777199268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4363784790039
196,0.11558015085756779,0.11558015085756779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.41014099121094
197,0.11582333967089653,0.11582333967089653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.41951751708984
198,0.11620726436376572,0.11620726436376572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.43770599365234
199,0.11534319445490837,0.11534319445490837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.47138214111328
200,0.11520519480109215,0.11520519480109215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.43505859375
