run_id,method,method_label,fraction,seed,split,pred_col,status,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2,metrics_path,predictions_path,runtime_s,best_epoch,trainable_params,total_params
internal_element_reference_for_target_only_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,test,pred_element_reference_internal,internal_baseline,3711,151.57125987396327,306.90567929784015,91.00344318115239,290.56704013793853,465.075424553517,1184.0397939792153,-38.382574976124744,0.9065647333422294,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/target_only/target_only_frac010_seed20260528/metrics.json,,,,,
internal_element_reference_for_formdelta_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,train,pred_element_reference_internal,internal_baseline,29692,161.1092404554276,357.31267966367903,91.18584566345034,316.2461738123199,514.8082825162849,1345.6171358056147,-36.75304146127602,0.8701806600863613,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/formdelta/formdelta_frac010_seed20260528/metrics.json,,,,,
internal_element_reference_for_feature_stacking_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,train,pred_element_reference_internal,internal_baseline,29692,161.1092404554276,357.31267966367903,91.18584566345034,316.2461738123199,514.8082825162849,1345.6171358056147,-36.75304146127602,0.8701806600863613,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/feature_stacking/feature_stacking_frac010_seed20260528/metrics.json,,,,,
internal_element_reference_for_target_only_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,train,pred_element_reference_internal,internal_baseline,29692,161.1092404554276,357.31267966367903,91.18584566345034,316.2461738123199,514.8082825162849,1345.6171358056147,-36.75304146127602,0.8701806600863613,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/target_only/target_only_frac010_seed20260528/metrics.json,,,,,
internal_element_reference_for_formdelta_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,val,pred_element_reference_internal,internal_baseline,3712,155.93582198445165,331.0010347284671,89.13285931724012,302.10279535988695,511.99957702581503,1338.7324368210213,-29.959212917720226,0.8878955952734953,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/formdelta/formdelta_frac010_seed20260528/metrics.json,,,,,
internal_element_reference_for_feature_stacking_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,val,pred_element_reference_internal,internal_baseline,3712,155.93582198445165,331.0010347284671,89.13285931724012,302.10279535988695,511.99957702581503,1338.7324368210213,-29.959212917720226,0.8878955952734953,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/feature_stacking/feature_stacking_frac010_seed20260528/metrics.json,,,,,
internal_element_reference_for_target_only_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,val,pred_element_reference_internal,internal_baseline,3712,155.93582198445165,331.0010347284671,89.13285931724012,302.10279535988695,511.99957702581503,1338.7324368210213,-29.959212917720226,0.8878955952734953,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/target_only/target_only_frac010_seed20260528/metrics.json,,,,,
internal_element_reference_for_formdelta_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,test,pred_element_reference_internal,internal_baseline,3711,152.48239674489125,255.16477003031778,97.0017658764668,341.48441410196995,473.35433670227354,927.2009375286877,-7.483481316842794,0.9354134028630539,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/formdelta/formdelta_frac010_seed20260529/metrics.json,,,,,
internal_element_reference_for_feature_stacking_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,test,pred_element_reference_internal,internal_baseline,3711,152.48239674489125,255.16477003031778,97.0017658764668,341.48441410196995,473.35433670227354,927.2009375286877,-7.483481316842794,0.9354134028630539,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/feature_stacking/feature_stacking_frac010_seed20260529/metrics.json,,,,,
internal_element_reference_for_target_only_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,test,pred_element_reference_internal,internal_baseline,3711,152.48239674489125,255.16477003031778,97.0017658764668,341.48441410196995,473.35433670227354,927.2009375286877,-7.483481316842794,0.9354134028630539,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/target_only/target_only_frac010_seed20260529/metrics.json,,,,,
