method,method_label,fraction,split,n_runs,n_mean,n_std,n_sem,n_min,n_max,mae_mev_atom_mean,mae_mev_atom_std,mae_mev_atom_sem,mae_mev_atom_min,mae_mev_atom_max,rmse_mev_atom_mean,rmse_mev_atom_std,rmse_mev_atom_sem,rmse_mev_atom_min,rmse_mev_atom_max,median_abs_mev_atom_mean,median_abs_mev_atom_std,median_abs_mev_atom_sem,median_abs_mev_atom_min,median_abs_mev_atom_max,p90_abs_mev_atom_mean,p90_abs_mev_atom_std,p90_abs_mev_atom_sem,p90_abs_mev_atom_min,p90_abs_mev_atom_max,p95_abs_mev_atom_mean,p95_abs_mev_atom_std,p95_abs_mev_atom_sem,p95_abs_mev_atom_min,p95_abs_mev_atom_max,p99_abs_mev_atom_mean,p99_abs_mev_atom_std,p99_abs_mev_atom_sem,p99_abs_mev_atom_min,p99_abs_mev_atom_max,bias_mev_atom_mean,bias_mev_atom_std,bias_mev_atom_sem,bias_mev_atom_min,bias_mev_atom_max,r2_mean,r2_std,r2_sem,r2_min,r2_max,runtime_s_mean,runtime_s_std,runtime_s_sem,runtime_s_min,runtime_s_max,best_epoch_mean,best_epoch_std,best_epoch_sem,best_epoch_min,best_epoch_max,trainable_params_mean,trainable_params_std,trainable_params_sem,trainable_params_min,trainable_params_max,total_params_mean,total_params_std,total_params_sem,total_params_min,total_params_max
target_only,Target-only small MLP,1.0,test,3,3711.0,0.0,0.0,3711.0,3711.0,65.69792702770717,0.4494521066433392,0.2594912947583763,65.17902151940137,65.96512582946986,132.24299621108457,0.7435092787691165,0.42926528224233396,131.43690097972765,132.9019029796255,41.355407635661514,0.9168030595147246,0.5293164932046988,40.76958299113009,42.41195269971498,135.83497788081226,1.9805784898380563,1.1434875242591844,133.67904825093646,137.5737503286335,187.40523420027617,4.1961884453233065,2.4226705284778083,183.53758996602443,191.86670216415536,404.693816748246,19.8625267993624,11.467635194398039,384.42796295605604,424.1268161392506,-13.081656278210083,1.5538567383438493,0.8971196061649354,-14.698119505312079,-11.599068868460344,0.982651757192205,0.00019491354331552623,0.00011253338670192286,0.9824788189167797,0.982862968279708,126.83093428611755,41.55198568692857,23.990050121711686,79.85955381393433,158.79215264320374,197.66666666666666,0.5773502691896258,0.33333333333333337,197.0,198.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
affine_energy_composition,Linear energy+composition calibration,1.0,train,3,29692.0,0.0,0.0,29692.0,29692.0,107.09692272878597,1.7404671430534633e-14,1.004859173557616e-14,107.09692272878598,107.09692272878598,173.59837301554572,3.4809342861069267e-14,2.009718347115232e-14,173.59837301554575,173.59837301554575,64.14982853977415,0.0,0.0,64.14982853977415,64.14982853977415,246.24241071016056,0.0,0.0,246.24241071016056,246.24241071016056,381.4871179568898,0.0,0.0,381.4871179568898,381.4871179568898,700.6362706347082,0.0,0.0,700.6362706347082,700.6362706347082,5.5092518030944496e-12,0.0,0.0,5.5092518030944496e-12,5.5092518030944496e-12,0.9693568193199041,1.3597399555105182e-16,7.850462293418875e-17,0.969356819319904,0.969356819319904,,,,,,,,,,,,,,,,,,,,
classical_delta,Classical residual adapter,1.0,train,3,29692.0,0.0,0.0,29692.0,29692.0,12.666638315118163,0.041302548086183846,0.023846037255775707,12.625611318297949,12.708211006944618,35.73329462957328,0.16950368151598397,0.09786299615188594,35.608964960447395,35.92637202304009,6.731335717641419,0.005259241074473323,0.00303642425008031,6.72601615714008,6.736532488970881,25.566135324916115,0.21509671843453274,0.12418614828998262,25.40221962830212,25.809695560532106,38.108938691280855,0.2899556540736885,0.16740597493249806,37.774183011858796,38.281632323529884,92.0083026968681,1.7621797450409593,1.017394950159904,90.07040582795278,93.51455388389527,-0.9327210986955978,0.1672704546673404,0.09657364202966007,-1.0588774695299679,-0.742982609402082,0.9987016398542292,1.233241363411867e-05,7.120122331416225e-06,0.99868759079968,0.9987106784509532,70.0948235988617,3.30664156330302,1.9090903966866037,66.35910701751709,72.64619827270508,192.66666666666666,7.023769168568492,4.0551750201988135,186.0,200.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,1.0,train,3,29692.0,0.0,0.0,29692.0,29692.0,373.46510317102474,6.961868572213853e-14,4.019436694230464e-14,373.4651031710247,373.4651031710247,540.1708611102706,0.0,0.0,540.1708611102706,540.1708611102706,243.21225929733316,0.0,0.0,243.21225929733316,243.21225929733316,874.6377935468412,0.0,0.0,874.6377935468412,874.6377935468412,1146.7193861386486,0.0,0.0,1146.7193861386486,1146.7193861386486,1714.7264506650547,2.7847474288855413e-13,1.6077746776921855e-13,1714.726450665055,1714.726450665055,-1.0642825552402902e-11,0.0,0.0,-1.0642825552402902e-11,-1.0642825552402902e-11,0.7033086759951225,1.3597399555105182e-16,7.850462293418875e-17,0.7033086759951226,0.7033086759951226,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,1.0,train,3,29692.0,0.0,0.0,29692.0,29692.0,106.92713726628237,1.7404671430534633e-14,1.004859173557616e-14,106.92713726628236,106.92713726628236,173.60657009738432,0.0,0.0,173.60657009738432,173.60657009738432,63.95482176024414,8.702335715267317e-15,5.02429586778808e-15,63.954821760244144,63.954821760244144,245.52402247645784,0.0,0.0,245.52402247645784,245.52402247645784,381.6250060404191,0.0,0.0,381.6250060404191,381.6250060404191,702.0142930031881,0.0,0.0,702.0142930031881,702.0142930031881,-4.988525347142013e-12,0.0,0.0,-4.988525347142013e-12,-4.988525347142013e-12,0.9693539253919742,0.0,0.0,0.9693539253919742,0.9693539253919742,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,1.0,train,9,29692.0,0.0,0.0,29692.0,29692.0,106.92714216338355,0.0,0.0,106.92714216338355,106.92714216338355,173.60656975259954,0.0,0.0,173.60656975259954,173.60656975259954,63.95487576599557,0.0,0.0,63.95487576599557,63.95487576599557,245.5240382904795,3.014577520672848e-14,1.004859173557616e-14,245.52403829047947,245.52403829047947,381.6250001857893,0.0,0.0,381.6250001857893,381.6250001857893,702.0144914454916,0.0,0.0,702.0144914454916,702.0144914454916,0.00010068213433821877,0.0,0.0,0.00010068213433821877,0.00010068213433821877,0.9693539255137011,0.0,0.0,0.9693539255137011,0.9693539255137011,,,,,,,,,,,,,,,,,,,,
feature_stacking,Feature-stacking direct-y baseline,1.0,train,3,29692.0,0.0,0.0,29692.0,29692.0,28.043041401652392,0.6639088880766283,0.38330797524842647,27.279288245127724,28.482240301841696,72.77878633435864,0.646202147343369,0.37308498371960835,72.04814506334178,73.27525465397291,14.82182521213137,0.21818838454486894,0.12597112255102969,14.569886479296024,14.948946673722958,55.762594345820695,1.1503032843949208,0.6641279108951182,54.52621863137847,56.80117364639295,82.96020340180583,3.3162719081959997,1.9146504789029544,79.16883795393785,85.32152590027007,226.32852687253248,10.912177034614107,6.300148348379307,216.50687750053294,238.0750673473056,-3.993505072506529,1.291324318018733,0.7455464426192254,-4.878813535183118,-2.511769425329487,0.9946138929165341,9.544097166920057e-05,5.51028706849324e-05,0.9945404454013158,0.9947217719687765,142.70434991518655,10.601703353002863,6.120896284724761,133.8099160194397,154.4359953403473,195.66666666666666,6.6583281184793925,3.844187531556932,188.0,200.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
formdelta,Canonical FormDelta fixed-anchor residual,1.0,train,3,29692.0,0.0,0.0,29692.0,29692.0,13.792470966963641,0.22043593493100014,0.12726874637147978,13.545636897585275,13.969709076098539,40.018461959239225,0.5525763374685432,0.3190300971852809,39.383041013638696,40.386379753709186,7.088215702357292,0.07705494547981259,0.04448769351516174,7.000532038749341,7.1451398112991615,27.20869470758065,0.5308305011090589,0.30647513270937915,26.66268783644918,27.722920848163163,41.75207814089358,0.811250794126702,0.4683758643693491,41.01911738294266,42.62373596042752,105.46349825247881,5.451704741885443,3.14754320026992,99.21094695009496,109.22245569650956,-1.29317533749156,0.37247271459348286,0.215047222036338,-1.7120132050534516,-0.9990979508615707,0.9983713846417888,4.4797650201152974e-05,2.5863935402698363e-05,0.9983415117844247,0.9984228934474543,138.30609480539957,1.716658860022471,0.9911134549407298,136.33540058135986,139.47634959220886,196.33333333333334,3.7859388972001824,2.185812841434,192.0,199.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
raw,Raw pretrained PBE/GGA predictor,1.0,train,3,29692.0,0.0,0.0,29692.0,29692.0,4507.124406154977,0.0,0.0,4507.124406154977,4507.124406154977,4895.432960962167,0.0,0.0,4895.432960962167,4895.432960962167,4353.81401846763,0.0,0.0,4353.81401846763,4353.81401846763,7063.056806019905,0.0,0.0,7063.056806019905,7063.056806019905,8102.79165184277,0.0,0.0,8102.79165184277,8102.79165184277,9961.7184677408,0.0,0.0,9961.7184677408,9961.7184677408,-4507.124307523111,0.0,0.0,-4507.124307523111,-4507.124307523111,-23.368273252553905,0.0,0.0,-23.368273252553905,-23.368273252553905,,,,,,,,,,,,,,,,,,,,
target_only,Target-only small MLP,1.0,train,3,29692.0,0.0,0.0,29692.0,29692.0,53.967297584666674,0.2545124606878427,0.14694283769024005,53.68356425219036,54.175482722515646,114.92002004002605,0.5578677157811146,0.32208507587842816,114.27777177333304,115.284205307336,32.99181575543606,0.28100753312699245,0.16223977489518177,32.66977158018035,33.18720200407538,108.58372032977907,0.6873598502571454,0.3968473945761038,107.79394571177676,109.04683962039444,152.0432317490391,2.210449546145808,1.2762036404973682,149.7108842023604,154.1072938156436,363.89312213361785,11.664334958233903,6.734406928054306,351.18582319630167,374.11331079206053,-11.631132278178997,1.8626463917347318,1.0753993956731325,-13.770946664560071,-10.373216110415814,0.9865710904215378,0.0001301987328505024,7.517027345938574e-05,0.9864860545647988,0.9867209786779191,126.83093428611755,41.55198568692857,23.990050121711686,79.85955381393433,158.79215264320374,197.66666666666666,0.5773502691896258,0.33333333333333337,197.0,198.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
affine_energy_composition,Linear energy+composition calibration,1.0,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,107.09692272878597,1.7404671430534633e-14,1.004859173557616e-14,107.09692272878598,107.09692272878598,173.59837301554572,3.4809342861069267e-14,2.009718347115232e-14,173.59837301554575,173.59837301554575,64.14982853977415,0.0,0.0,64.14982853977415,64.14982853977415,246.24241071016056,0.0,0.0,246.24241071016056,246.24241071016056,381.4871179568898,0.0,0.0,381.4871179568898,381.4871179568898,700.6362706347082,0.0,0.0,700.6362706347082,700.6362706347082,5.5092518030944496e-12,0.0,0.0,5.5092518030944496e-12,5.5092518030944496e-12,0.9693568193199041,1.3597399555105182e-16,7.850462293418875e-17,0.969356819319904,0.969356819319904,,,,,,,,,,,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,1.0,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,373.46510317102474,6.961868572213853e-14,4.019436694230464e-14,373.4651031710247,373.4651031710247,540.1708611102706,0.0,0.0,540.1708611102706,540.1708611102706,243.21225929733316,0.0,0.0,243.21225929733316,243.21225929733316,874.6377935468412,0.0,0.0,874.6377935468412,874.6377935468412,1146.7193861386486,0.0,0.0,1146.7193861386486,1146.7193861386486,1714.7264506650547,2.7847474288855413e-13,1.6077746776921855e-13,1714.726450665055,1714.726450665055,-1.0642825552402902e-11,0.0,0.0,-1.0642825552402902e-11,-1.0642825552402902e-11,0.7033086759951225,1.3597399555105182e-16,7.850462293418875e-17,0.7033086759951226,0.7033086759951226,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,1.0,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,106.92713726628237,1.7404671430534633e-14,1.004859173557616e-14,106.92713726628236,106.92713726628236,173.60657009738432,0.0,0.0,173.60657009738432,173.60657009738432,63.95482176024414,8.702335715267317e-15,5.02429586778808e-15,63.954821760244144,63.954821760244144,245.52402247645784,0.0,0.0,245.52402247645784,245.52402247645784,381.6250060404191,0.0,0.0,381.6250060404191,381.6250060404191,702.0142930031881,0.0,0.0,702.0142930031881,702.0142930031881,-4.988525347142013e-12,0.0,0.0,-4.988525347142013e-12,-4.988525347142013e-12,0.9693539253919742,0.0,0.0,0.9693539253919742,0.9693539253919742,,,,,,,,,,,,,,,,,,,,
raw,Raw pretrained PBE/GGA predictor,1.0,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,4507.124406154977,0.0,0.0,4507.124406154977,4507.124406154977,4895.432960962167,0.0,0.0,4895.432960962167,4895.432960962167,4353.81401846763,0.0,0.0,4353.81401846763,4353.81401846763,7063.056806019905,0.0,0.0,7063.056806019905,7063.056806019905,8102.79165184277,0.0,0.0,8102.79165184277,8102.79165184277,9961.7184677408,0.0,0.0,9961.7184677408,9961.7184677408,-4507.124307523111,0.0,0.0,-4507.124307523111,-4507.124307523111,-23.368273252553905,0.0,0.0,-23.368273252553905,-23.368273252553905,,,,,,,,,,,,,,,,,,,,
affine_energy_composition,Linear energy+composition calibration,1.0,train_used,3,29692.0,0.0,0.0,29692.0,29692.0,107.09692272878597,1.7404671430534633e-14,1.004859173557616e-14,107.09692272878598,107.09692272878598,173.59837301554572,3.4809342861069267e-14,2.009718347115232e-14,173.59837301554575,173.59837301554575,64.14982853977415,0.0,0.0,64.14982853977415,64.14982853977415,246.24241071016056,0.0,0.0,246.24241071016056,246.24241071016056,381.4871179568898,0.0,0.0,381.4871179568898,381.4871179568898,700.6362706347082,0.0,0.0,700.6362706347082,700.6362706347082,5.5092518030944496e-12,0.0,0.0,5.5092518030944496e-12,5.5092518030944496e-12,0.9693568193199041,1.3597399555105182e-16,7.850462293418875e-17,0.969356819319904,0.969356819319904,,,,,,,,,,,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,1.0,train_used,3,29692.0,0.0,0.0,29692.0,29692.0,373.46510317102474,6.961868572213853e-14,4.019436694230464e-14,373.4651031710247,373.4651031710247,540.1708611102706,0.0,0.0,540.1708611102706,540.1708611102706,243.21225929733316,0.0,0.0,243.21225929733316,243.21225929733316,874.6377935468412,0.0,0.0,874.6377935468412,874.6377935468412,1146.7193861386486,0.0,0.0,1146.7193861386486,1146.7193861386486,1714.7264506650547,2.7847474288855413e-13,1.6077746776921855e-13,1714.726450665055,1714.726450665055,-1.0642825552402902e-11,0.0,0.0,-1.0642825552402902e-11,-1.0642825552402902e-11,0.7033086759951225,1.3597399555105182e-16,7.850462293418875e-17,0.7033086759951226,0.7033086759951226,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,1.0,train_used,3,29692.0,0.0,0.0,29692.0,29692.0,106.92713726628237,1.7404671430534633e-14,1.004859173557616e-14,106.92713726628236,106.92713726628236,173.60657009738432,0.0,0.0,173.60657009738432,173.60657009738432,63.95482176024414,8.702335715267317e-15,5.02429586778808e-15,63.954821760244144,63.954821760244144,245.52402247645784,0.0,0.0,245.52402247645784,245.52402247645784,381.6250060404191,0.0,0.0,381.6250060404191,381.6250060404191,702.0142930031881,0.0,0.0,702.0142930031881,702.0142930031881,-4.988525347142013e-12,0.0,0.0,-4.988525347142013e-12,-4.988525347142013e-12,0.9693539253919742,0.0,0.0,0.9693539253919742,0.9693539253919742,,,,,,,,,,,,,,,,,,,,
raw,Raw pretrained PBE/GGA predictor,1.0,train_used,3,29692.0,0.0,0.0,29692.0,29692.0,4507.124406154977,0.0,0.0,4507.124406154977,4507.124406154977,4895.432960962167,0.0,0.0,4895.432960962167,4895.432960962167,4353.81401846763,0.0,0.0,4353.81401846763,4353.81401846763,7063.056806019905,0.0,0.0,7063.056806019905,7063.056806019905,8102.79165184277,0.0,0.0,8102.79165184277,8102.79165184277,9961.7184677408,0.0,0.0,9961.7184677408,9961.7184677408,-4507.124307523111,0.0,0.0,-4507.124307523111,-4507.124307523111,-23.368273252553905,0.0,0.0,-23.368273252553905,-23.368273252553905,,,,,,,,,,,,,,,,,,,,
affine_energy_composition,Linear energy+composition calibration,1.0,val,3,3712.0,0.0,0.0,3712.0,3712.0,104.59597096775792,0.0,0.0,104.59597096775792,104.59597096775792,167.32908138183274,0.0,0.0,167.32908138183274,167.32908138183274,63.18956136248102,0.0,0.0,63.18956136248102,63.18956136248102,237.85641663463863,0.0,0.0,237.85641663463863,237.85641663463863,372.14930475443253,6.961868572213853e-14,4.019436694230464e-14,372.1493047544326,372.1493047544326,662.9688554640793,0.0,0.0,662.9688554640793,662.9688554640793,1.173619531070018,0.0,0.0,1.173619531070018,1.173619531070018,0.9713511741285262,0.0,0.0,0.9713511741285262,0.9713511741285262,,,,,,,,,,,,,,,,,,,,
classical_delta,Classical residual adapter,1.0,val,3,3712.0,0.0,0.0,3712.0,3712.0,16.231246104178506,0.1364288984404093,0.07876726123981444,16.077868904040464,16.339070217540627,38.88106881909852,1.4086210332276294,0.8132677327201406,37.76582256076984,40.464061419582436,8.326589024654748,0.039589665125703034,0.022857103817451787,8.286846253468472,8.366023786454251,34.51178044301057,0.8442085240873729,0.48740401863402144,33.923171361558026,35.47902074892211,51.90658154523916,0.8629793197829637,0.49824134258177427,51.36777327414964,52.901931644080925,123.468687178304,4.999995012986008,2.886748466694258,118.01971959943126,127.84590033856314,-1.1536030644699595,0.25345654199642154,0.14633320274950568,-1.3591460524040726,-0.8704035273274543,0.9984518244069452,0.0001129817848359363,6.523006388855221e-05,0.9983246601589519,0.9985406419074783,70.0948235988617,3.30664156330302,1.9090903966866037,66.35910701751709,72.64619827270508,192.66666666666666,7.023769168568492,4.0551750201988135,186.0,200.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,1.0,val,3,3712.0,0.0,0.0,3712.0,3712.0,364.5071753261349,0.0,0.0,364.5071753261349,364.5071753261349,517.9373396753565,0.0,0.0,517.9373396753565,517.9373396753565,244.7685895097716,0.0,0.0,244.7685895097716,244.7685895097716,854.0675167719904,1.3923737144427707e-13,8.038873388460928e-14,854.0675167719903,854.0675167719903,1103.5096915824854,0.0,0.0,1103.5096915824854,1103.5096915824854,1613.3974430937717,0.0,0.0,1613.3974430937717,1613.3974430937717,10.071156458365632,0.0,0.0,10.071156458365632,10.071156458365632,0.7255151255108997,1.3597399555105182e-16,7.850462293418875e-17,0.7255151255108998,0.7255151255108998,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,1.0,val,3,3712.0,0.0,0.0,3712.0,3712.0,104.48331520634407,0.0,0.0,104.48331520634407,104.48331520634407,167.4312853174298,0.0,0.0,167.4312853174298,167.4312853174298,63.20458388572828,0.0,0.0,63.20458388572828,63.20458388572828,237.02245082869683,0.0,0.0,237.02245082869683,237.02245082869683,374.1408701992775,0.0,0.0,374.1408701992775,374.1408701992775,665.1452230072432,0.0,0.0,665.1452230072432,665.1452230072432,1.1442732532511042,0.0,0.0,1.1442732532511042,1.1442732532511042,0.9713161662632773,1.3597399555105182e-16,7.850462293418875e-17,0.9713161662632774,0.9713161662632774,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,1.0,val,9,3712.0,0.0,0.0,3712.0,3712.0,104.48331832801644,0.0,0.0,104.48331832801644,104.48331832801644,167.43128261198453,0.0,0.0,167.43128261198453,167.43128261198453,63.20444709081911,7.53644380168212e-15,2.51214793389404e-15,63.2044470908191,63.2044470908191,237.0224809061641,0.0,0.0,237.0224809061641,237.0224809061641,374.140807394817,0.0,0.0,374.140807394817,374.140807394817,665.144500278376,0.0,0.0,665.144500278376,665.144500278376,1.1443760441153388,0.0,0.0,1.1443760441153388,1.1443760441153388,0.9713161671902554,1.1775693440128312e-16,3.925231146709437e-17,0.9713161671902553,0.9713161671902553,,,,,,,,,,,,,,,,,,,,
feature_stacking,Feature-stacking direct-y baseline,1.0,val,3,3712.0,0.0,0.0,3712.0,3712.0,29.01253242142522,0.3464590668544921,0.2000282355116276,28.6408461121546,29.32651944298858,62.11228074733135,1.0018484238662173,0.5784174572063628,60.96089925670088,62.78513507470482,15.570086617848423,0.15263602096876452,0.08812444779434957,15.402866452677188,15.701923427124287,59.9584871578032,0.6165992124046907,0.35599372126395945,59.433320633010986,60.63741724637471,89.08249009762545,2.2435175598941686,1.2952954671365506,86.49527284619678,90.49055924922483,227.07962775949764,5.93944015978391,3.4291373750869143,222.62478947898717,233.82288141095097,-4.120976941138968,1.424575612644653,0.8224791134413665,-5.090547285345899,-2.4853808867148115,0.9960518445244834,0.00012677470511061713,7.319341012205023e-05,0.9959665410627947,0.9961975220551248,142.70434991518655,10.601703353002863,6.120896284724761,133.8099160194397,154.4359953403473,195.66666666666666,6.6583281184793925,3.844187531556932,188.0,200.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
formdelta,Canonical FormDelta fixed-anchor residual,1.0,val,3,3712.0,0.0,0.0,3712.0,3712.0,17.6105285862461,0.26834580138684017,0.15492952066659804,17.312300229862856,17.83247376545142,42.09077848958085,0.6267953048850089,0.36188043800215347,41.55967647584803,42.78214676063766,8.767615420531763,0.0641613621396267,0.03704357970288654,8.72881424646954,8.841674328614268,38.60586784648755,0.6413012438711208,0.3702554457806334,38.04347532470239,39.30426103207007,57.08143195009873,0.7694334979869027,0.4442326371862537,56.37171815472064,57.89916858844606,144.79219332168194,11.163779350807614,6.445411013362362,134.70850741872252,156.78884959570033,-2.2618795981624804,0.5578561755069674,0.32207841309804275,-2.5957284078202836,-1.617867945789892,0.9981869821028471,5.4133575547463426e-05,3.125403441452496e-05,0.9981272098327915,0.9982327080863859,138.30609480539957,1.716658860022471,0.9911134549407298,136.33540058135986,139.47634959220886,196.33333333333334,3.7859388972001824,2.185812841434,192.0,199.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
raw,Raw pretrained PBE/GGA predictor,1.0,val,3,3712.0,0.0,0.0,3712.0,3712.0,4524.424723476253,0.0,0.0,4524.424723476253,4524.424723476253,4903.091323745127,0.0,0.0,4903.091323745127,4903.091323745127,4376.554120550105,0.0,0.0,4376.554120550105,4376.554120550105,7025.3955966116455,0.0,0.0,7025.3955966116455,7025.3955966116455,8058.967558171445,0.0,0.0,8058.967558171445,8058.967558171445,9859.598648577685,0.0,0.0,9859.598648577685,9859.598648577685,-4524.424723476253,0.0,0.0,-4524.424723476253,-4524.424723476253,-23.598234582457753,4.351167857633658e-15,2.51214793389404e-15,-23.598234582457756,-23.598234582457756,,,,,,,,,,,,,,,,,,,,
target_only,Target-only small MLP,1.0,val,3,3712.0,0.0,0.0,3712.0,3712.0,62.23559764944333,1.3224224579215824,0.7635009620634322,61.3557838867012,63.75635926868739,103.98550723498356,1.7020922677988797,0.9827034289992638,102.37688243186624,105.76775765615162,40.084184133158324,0.8803433826482627,0.5082664889512802,39.48986708090818,41.0955519440355,133.27348365956445,5.717214032045217,3.300835060416012,129.02220110110153,139.7730800990938,186.38525407960358,4.309572326536829,2.4881327428182,182.99843484357436,191.2361160305124,383.23611266410154,9.41324622733686,5.434740243301166,373.19500685963834,391.86101713133803,-9.039597600541358,1.3347596029241469,0.7706238160516943,-10.45343659729668,-7.801285906098817,0.9889340890770146,0.0003626538178322808,0.00020937827934811284,0.988553556514689,0.9892757291285135,126.83093428611755,41.55198568692857,23.990050121711686,79.85955381393433,158.79215264320374,197.66666666666666,0.5773502691896258,0.33333333333333337,197.0,198.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
